               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,             0.01035,            0.007553,                   0,             0.98638,             0.82386,             0.88971,             0.83862,           0.0085465,            0.014027,                   0,           0.0027981,           0.0027981,           0.0027981
                 143,            0.010172,           0.0077953,                   0,             0.97328,             0.82955,             0.88571,             0.83638,            0.008483,            0.013858,                   0,           0.0027419,           0.0027419,           0.0027419
                 144,            0.010707,           0.0075183,                   0,              0.9863,             0.81818,             0.87893,             0.82839,           0.0087676,            0.013952,                   0,           0.0026864,           0.0026864,           0.0026864
                 145,            0.010622,           0.0077075,                   0,             0.97959,             0.81817,             0.88103,             0.82545,           0.0090049,            0.013534,                   0,           0.0026316,           0.0026316,           0.0026316
                 146,            0.010984,           0.0080548,                   0,             0.97959,             0.81818,             0.87789,              0.8221,           0.0084475,            0.014619,                   0,           0.0025775,           0.0025775,           0.0025775
                 147,            0.010641,           0.0078737,                   0,             0.97333,             0.82953,             0.90577,             0.84981,           0.0077826,            0.012873,                   0,           0.0025241,           0.0025241,           0.0025241
                 148,            0.010538,           0.0075188,                   0,              0.9863,             0.81818,             0.88483,              0.8303,           0.0081629,            0.013767,                   0,           0.0024714,           0.0024714,           0.0024714
                 149,            0.010629,           0.0078193,                   0,             0.98629,             0.81818,             0.87523,             0.81923,           0.0084347,            0.014067,                   0,           0.0024195,           0.0024195,           0.0024195
                 150,            0.010142,           0.0075859,                   0,             0.98628,             0.81818,             0.88671,                0.83,           0.0083539,            0.013447,                   0,           0.0023684,           0.0023684,           0.0023684
                 151,            0.010594,           0.0074142,                   0,             0.97972,             0.82386,             0.87638,             0.81615,           0.0090653,            0.015158,                   0,            0.002318,            0.002318,            0.002318
                 152,            0.010455,           0.0069965,                   0,             0.97333,              0.8295,             0.88457,             0.83742,           0.0084835,            0.014374,                   0,           0.0022684,           0.0022684,           0.0022684
                 153,           0.0098918,           0.0068687,                   0,             0.97999,             0.83523,             0.88803,             0.83645,           0.0083832,            0.013583,                   0,           0.0022196,           0.0022196,           0.0022196
