               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.023238,           0.0057107,                   0,             0.89992,                0.75,             0.79579,             0.38633,            0.036188,           0.0045494,                   0,            0.004936,            0.004936,            0.004936
                  83,            0.023177,           0.0052906,                   0,             0.68727,             0.91667,              0.7956,             0.39212,            0.035631,           0.0041739,                   0,           0.0048426,           0.0048426,           0.0048426
                  84,            0.022829,           0.0052439,                   0,              0.7664,             0.95833,             0.88315,             0.41484,            0.034741,           0.0041986,                   0,           0.0047495,           0.0047495,           0.0047495
                  85,            0.022548,           0.0052077,                   0,             0.95418,               0.875,              0.9086,             0.41958,            0.035126,           0.0040233,                   0,           0.0046568,           0.0046568,           0.0046568
                  86,            0.022305,           0.0050386,                   0,             0.88457,             0.95833,             0.91106,             0.42782,            0.035029,           0.0036897,                   0,           0.0045644,           0.0045644,           0.0045644
                  87,            0.022617,           0.0052825,                   0,              0.9545,               0.875,             0.87877,             0.41004,            0.036567,            0.003828,                   0,           0.0044724,           0.0044724,           0.0044724
                  88,            0.022667,           0.0052623,                   0,              0.9089,             0.83333,             0.87618,             0.44038,            0.035814,           0.0039425,                   0,           0.0043809,           0.0043809,           0.0043809
                  89,            0.021759,           0.0051658,                   0,             0.95324,               0.875,             0.88929,             0.42398,              0.0357,           0.0039005,                   0,           0.0042899,           0.0042899,           0.0042899
                  90,             0.02164,           0.0050945,                   0,             0.81481,             0.91667,             0.89408,             0.40714,            0.036772,           0.0041081,                   0,           0.0041994,           0.0041994,           0.0041994
                  91,            0.022628,           0.0050621,                   0,             0.78562,             0.91667,             0.83193,             0.36291,            0.037194,           0.0041387,                   0,           0.0041094,           0.0041094,           0.0041094
                  92,             0.02214,           0.0050818,                   0,             0.78562,             0.91667,             0.82179,             0.37322,            0.038769,           0.0043174,                   0,           0.0040201,           0.0040201,           0.0040201
                  93,            0.021723,           0.0051907,                   0,             0.75821,             0.91667,             0.85428,             0.40445,            0.038196,           0.0042565,                   0,           0.0039314,           0.0039314,           0.0039314
                  94,            0.022067,           0.0052311,                   0,             0.90809,             0.83333,             0.84981,             0.40958,            0.037305,           0.0043441,                   0,           0.0038434,           0.0038434,           0.0038434
