               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.033052,            0.037557,            0.010332,             0.87591,             0.84822,             0.91026,             0.69638,            0.022213,            0.019471,           0.0038687,           0.0083466,           0.0083466,           0.0083466
                 143,             0.03285,            0.037615,            0.010252,             0.86414,             0.85772,             0.91093,             0.69856,            0.022203,            0.019454,           0.0038618,           0.0083246,           0.0083246,           0.0083246
                 144,            0.033033,            0.037454,            0.010236,              0.8752,             0.84953,             0.91096,             0.69834,            0.022193,            0.019434,           0.0038571,           0.0083025,           0.0083025,           0.0083025
                 145,             0.03294,            0.037767,            0.010272,             0.86977,             0.85609,             0.91142,             0.69865,            0.022186,            0.019414,           0.0038518,           0.0082804,           0.0082804,           0.0082804
                 146,            0.032883,            0.037126,            0.010227,              0.8702,             0.85619,             0.91212,             0.69911,            0.022179,            0.019395,           0.0038421,           0.0082581,           0.0082581,           0.0082581
                 147,            0.032907,            0.037208,            0.010136,             0.86941,             0.85674,             0.91232,             0.70019,            0.022171,            0.019379,           0.0038349,           0.0082357,           0.0082357,           0.0082357
                 148,            0.032788,            0.037138,            0.010218,             0.87237,             0.85366,             0.91317,             0.70038,            0.022162,            0.019361,           0.0038258,           0.0082132,           0.0082132,           0.0082132
                 149,            0.032842,            0.037417,            0.010232,              0.8736,             0.85443,              0.9135,             0.70146,            0.022149,            0.019341,           0.0038166,           0.0081906,           0.0081906,           0.0081906
                 150,            0.032717,            0.036998,            0.010145,             0.87505,               0.853,             0.91379,             0.70261,            0.022134,            0.019321,           0.0038092,           0.0081679,           0.0081679,           0.0081679
                 151,            0.032744,            0.037308,             0.01015,             0.87553,             0.85324,              0.9141,             0.70209,            0.022121,            0.019305,           0.0038038,            0.008145,            0.008145,            0.008145
                 152,            0.032694,            0.037303,            0.010348,             0.87489,             0.85415,              0.9143,             0.70142,            0.022107,            0.019288,           0.0037985,           0.0081221,           0.0081221,           0.0081221
                 153,             0.03263,            0.037166,            0.010065,             0.87426,             0.85423,             0.91454,              0.7022,            0.022091,            0.019276,           0.0037938,           0.0080991,           0.0080991,           0.0080991
                 154,            0.032764,            0.037169,            0.010124,             0.87306,             0.85567,             0.91479,             0.70201,            0.022079,             0.01926,           0.0037874,           0.0080759,           0.0080759,           0.0080759
                 155,            0.032577,            0.037031,            0.010232,             0.87411,             0.85564,             0.91478,             0.70339,            0.022069,            0.019246,           0.0037761,           0.0080527,           0.0080527,           0.0080527
                 156,             0.03272,            0.037434,            0.010309,             0.87171,             0.85673,             0.91485,             0.70361,            0.022056,            0.019237,           0.0037647,           0.0080294,           0.0080294,           0.0080294
